Date,Ticker,Open,High,Low,Close,Volume,Target,RSI,MACD,Signal_Line,Upper_BB,Lower_BB,ATR,%K,%D
2002-05-13,AAPL,0.42,0.4301785714285714,0.4096428571428571,0.4275,47430.0,20.30319100000001,52.04,-0.004,-0.005,0.45,0.4,0.019,75.63,70.45
2002-05-14,AAPL,0.4366071428571428,0.4585714285714286,0.4325,0.4573214285714285,94019.0,-3.8657,66.81,0.0,-0.002,0.46,0.39,0.022,98.02,74.41
2002-05-15,AAPL,0.4530357142857143,0.4639285714285714,0.4435714285714285,0.4514285714285714,59969.0,-0.8307,62.38,0.003,0.0,0.46,0.39,0.022,81.77,85.14
2002-05-16,AAPL,0.4474999999999999,0.4544642857142857,0.4419642857142857,0.4501785714285714,40545.0,-2.38,61.37,0.004,0.002,0.47,0.39,0.022,74.67,84.82
2002-05-17,AAPL,0.4551785714285714,0.4603571428571428,0.4394642857142857,0.4466071428571428,42231.0,-3.2387,58.24,0.005,0.004,0.47,0.39,0.02,68.09,74.84
2002-05-20,AAPL,0.43875,0.4451785714285714,0.4380357142857143,0.4417857142857143,48199.0,-15.5214,53.9,0.004,0.004,0.47,0.4,0.02,59.21,67.32
2002-05-21,AAPL,0.4433928571428571,0.4464285714285714,0.4178571428571428,0.4189285714285714,50177.0,10.9974,38.19,0.002,0.003,0.47,0.41,0.02,17.11,48.14
2002-05-22,AAPL,0.4173214285714285,0.4351785714285714,0.4164285714285714,0.4342857142857143,51942.0,10.6086,49.69,0.001,0.002,0.47,0.41,0.02,37.59,37.97
2002-05-23,AAPL,0.4366071428571428,0.4507142857142857,0.4298214285714286,0.4496428571428571,65964.0,-12.2716,58.66,0.003,0.002,0.47,0.41,0.019,69.92,41.54
2002-05-24,AAPL,0.44625,0.44625,0.4278571428571429,0.4312499999999999,29674.0,-2.1118,46.96,0.002,0.002,0.47,0.42,0.019,33.74,47.08
2002-05-28,AAPL,0.4230357142857143,0.4321428571428571,0.4183928571428571,0.4282142857142857,26735.0,0.0,45.22,0.001,0.002,0.47,0.42,0.019,26.83,43.5
2002-05-29,AAPL,0.4271428571428571,0.4364285714285714,0.41875,0.4282142857142857,39606.0,2.7523,45.22,-0.0,0.001,0.46,0.42,0.019,34.38,31.65
2002-05-30,AAPL,0.4244642857142857,0.4353571428571428,0.4198214285714286,0.4321428571428571,35067.0,-11.157,48.57,-0.0,0.0,0.46,0.42,0.02,45.83,35.68
2002-05-31,AAPL,0.4301785714285714,0.4330357142857143,0.4157142857142857,0.4160714285714286,65267.0,-5.0215,37.6,-0.002,-0.001,0.45,0.41,0.018,1.02,27.08
2002-06-03,AAPL,0.4176785714285714,0.41875,0.4032142857142857,0.4091071428571428,41984.0,-1.7023,33.74,-0.004,-0.002,0.45,0.4,0.017,12.41,19.75
2002-06-04,AAPL,0.4085714285714285,0.4114285714285714,0.3960714285714286,0.4067857142857143,62111.0,-0.7902,32.45,-0.006,-0.004,0.45,0.4,0.017,21.35,11.59
2002-06-05,AAPL,0.4076785714285714,0.4076785714285714,0.3991071428571429,0.4057142857142857,49479.0,-7.3944,31.79,-0.007,-0.006,0.45,0.4,0.015,23.89,19.22
2002-06-06,AAPL,0.41,0.4148214285714285,0.3935714285714285,0.3957142857142857,46428.0,-10.2888,26.05,-0.009,-0.007,0.45,0.39,0.016,5.0,16.75
2002-06-07,AAPL,0.3885714285714286,0.3917857142857143,0.3737499999999999,0.3821428571428571,109353.0,1.1215,20.26,-0.012,-0.01,0.45,0.38,0.017,13.62,14.17
2002-06-10,AAPL,0.3835714285714285,0.39,0.3810714285714285,0.3835714285714285,49567.0,-14.2458,22.38,-0.013,-0.011,0.44,0.37,0.016,16.57,11.73
2002-06-11,AAPL,0.3864285714285714,0.3875,0.3644642857142857,0.3653571428571429,62410.0,-5.4252,16.04,-0.016,-0.014,0.44,0.36,0.016,1.64,10.61
2002-06-12,AAPL,0.3644642857142857,0.3705357142857143,0.3560714285714286,0.35875,94414.0,-8.213,14.32,-0.019,-0.016,0.44,0.35,0.016,4.56,7.59
2002-06-13,AAPL,0.3575,0.3580357142857143,0.3460714285714285,0.3489285714285714,62872.0,8.5977,12.08,-0.021,-0.019,0.43,0.34,0.016,4.16,3.45
2002-06-14,AAPL,0.3435714285714285,0.3635714285714285,0.3233928571428571,0.3589285714285714,75875.0,6.5672,25.87,-0.022,-0.02,0.43,0.34,0.02,38.87,15.86
2002-06-17,AAPL,0.3614285714285714,0.3683928571428571,0.3544642857142857,0.3667857142857142,57966.0,-5.6962,35.19,-0.021,-0.021,0.42,0.34,0.019,63.45,35.49
2002-06-18,AAPL,0.3646428571428571,0.3676785714285714,0.3567857142857143,0.3598214285714285,63100.0,-18.580005,31.14,-0.02,-0.02,0.41,0.34,0.018,54.69,52.34
2002-06-19,AAPL,0.3101785714285714,0.3142857142857143,0.3014285714285714,0.3057142857142857,305262.0,-0.1752,15.24,-0.026,-0.023,0.41,0.31,0.025,4.98,41.04
2002-06-20,AAPL,0.3066071428571429,0.3142857142857143,0.3008928571428572,0.3055357142857143,70828.0,-4.5587,15.21,-0.029,-0.026,0.41,0.3,0.023,6.67,22.11
2002-06-21,AAPL,0.3030357142857142,0.3123214285714285,0.2998214285714285,0.3008928571428572,79496.0,7.4777,14.36,-0.032,-0.029,0.41,0.29,0.023,1.56,4.4
2002-06-24,AAPL,0.2994642857142857,0.3166071428571428,0.2982142857142857,0.3083928571428571,77131.0,-2.2583,22.56,-0.032,-0.031,0.4,0.28,0.024,14.5,7.58
2002-06-25,AAPL,0.3107142857142856,0.3157142857142857,0.3010714285714285,0.3060714285714286,53786.0,-10.3267,21.8,-0.032,-0.031,0.39,0.28,0.02,11.2,9.09
2002-06-26,AAPL,0.3,0.3087499999999999,0.2853571428571428,0.2955357142857143,99813.0,9.2447,18.53,-0.032,-0.032,0.38,0.27,0.022,12.36,12.69
2002-06-27,AAPL,0.2998214285714285,0.3083928571428571,0.2932142857142857,0.3046428571428571,44939.0,11.6061,29.25,-0.031,-0.031,0.38,0.26,0.022,61.71,28.42
2002-06-28,AAPL,0.3053571428571429,0.3182142857142857,0.3035714285714285,0.3164285714285714,48189.0,-11.1738,40.98,-0.029,-0.03,0.37,0.27,0.016,94.57,56.21
2002-07-01,AAPL,0.31625,0.3192857142857143,0.3044642857142857,0.3046428571428571,39766.0,-2.1102,34.34,-0.027,-0.029,0.35,0.27,0.016,56.84,71.04
2002-07-02,AAPL,0.3041071428571428,0.3064285714285714,0.3005357142857142,0.3025,54498.0,10.8028,33.2,-0.026,-0.027,0.32,0.29,0.015,50.53,67.31
2002-07-03,AAPL,0.3001785714285714,0.3157142857142857,0.2991071428571428,0.3133928571428571,35541.0,20.30319100000001,44.2,-0.024,-0.026,0.32,0.29,0.015,82.63,63.33
2002-07-05,AAPL,0.31625,0.3348214285714285,0.31625,0.3346428571428571,28866.0,-11.6862,59.41,-0.019,-0.022,0.33,0.29,0.016,99.64,77.6
2002-07-08,AAPL,0.3307142857142857,0.3323214285714285,0.3157142857142857,0.3216071428571428,37715.0,-7.9956,49.71,-0.017,-0.02,0.33,0.29,0.015,68.24,83.5
2002-07-09,AAPL,0.3230357142857142,0.3266071428571428,0.3117857142857143,0.3130357142857143,40491.0,-3.5938,44.18,-0.016,-0.018,0.33,0.29,0.015,39.0,68.96
2002-07-10,AAPL,0.31625,0.3244642857142857,0.3080357142857143,0.3092857142857143,36943.0,16.9746,41.8,-0.015,-0.016,0.33,0.29,0.016,28.5,45.25
2002-07-11,AAPL,0.3082142857142857,0.3276785714285714,0.3030357142857142,0.3267857142857143,66728.0,-12.9508,54.98,-0.013,-0.015,0.34,0.29,0.017,77.5,48.33
2002-07-12,AAPL,0.33125,0.3355357142857142,0.3082142857142857,0.3126785714285715,79195.0,12.3358,45.33,-0.012,-0.013,0.34,0.3,0.02,37.25,47.75
2002-07-15,AAPL,0.3112499999999999,0.3321428571428572,0.3001785714285714,0.3255357142857143,52856.0,-6.0889,53.93,-0.01,-0.012,0.34,0.3,0.022,71.72,62.16
2002-07-16,AAPL,0.3241071428571428,0.3316071428571429,0.3144642857142857,0.3189285714285714,79780.0,-18.580005,49.28,-0.009,-0.01,0.34,0.3,0.022,53.03,54.0
2002-07-17,AAPL,0.2880357142857143,0.2892857142857142,0.27125,0.2791071428571429,217051.0,-12.2841,30.69,-0.012,-0.011,0.35,0.29,0.026,12.22,45.66
2002-07-18,AAPL,0.2767857142857143,0.2778571428571428,0.2633928571428571,0.2676785714285714,99904.0,-0.6004,27.24,-0.016,-0.014,0.35,0.27,0.026,5.94,23.73
2002-07-19,AAPL,0.2625,0.2708928571428571,0.2594642857142857,0.2671428571428572,68787.0,-0.8021,27.08,-0.018,-0.016,0.35,0.26,0.025,10.09,9.42
2002-07-22,AAPL,0.2633928571428571,0.27125,0.2608928571428571,0.2664285714285714,76946.0,-9.0483,26.82,-0.02,-0.018,0.35,0.25,0.023,9.15,8.39
2002-07-23,AAPL,0.2660714285714285,0.2701785714285714,0.2578571428571428,0.2583928571428571,71409.0,15.1348,23.88,-0.021,-0.019,0.35,0.24,0.021,0.72,6.65
2002-07-24,AAPL,0.2558928571428571,0.2717857142857143,0.2544642857142857,0.2714285714285714,72606.0,-16.5789,36.97,-0.021,-0.02,0.35,0.23,0.019,21.99,10.62
2002-07-25,AAPL,0.2666071428571429,0.2669642857142857,0.2501785714285714,0.2564285714285714,85599.0,-0.4178,30.04,-0.022,-0.021,0.33,0.23,0.019,15.98,12.9
2002-07-26,AAPL,0.2582142857142857,0.2594642857142857,0.2464285714285714,0.2560714285714285,37090.0,14.2259,29.88,-0.022,-0.022,0.33,0.23,0.014,30.68,22.88
2002-07-29,AAPL,0.2585714285714285,0.2696428571428571,0.2566071428571428,0.2682142857142857,49100.0,8.1891,41.84,-0.02,-0.021,0.31,0.23,0.014,85.92,44.19
2002-07-30,AAPL,0.2651785714285714,0.2769642857142857,0.26,0.2755357142857143,63364.0,-3.3052,48.07,-0.018,-0.019,0.28,0.25,0.015,95.32,70.64
2002-07-31,AAPL,0.275,0.2753571428571428,0.2660714285714285,0.2725,55482.0,-9.0433,45.7,-0.016,-0.018,0.28,0.25,0.015,85.38,88.87
2002-08-01,AAPL,0.2698214285714285,0.2753571428571428,0.2630357142857143,0.2642857142857143,40885.0,-7.0946,39.55,-0.016,-0.017,0.28,0.25,0.015,58.48,79.73
2002-08-02,AAPL,0.2632142857142857,0.2678571428571428,0.2544642857142857,0.2580357142857142,31975.0,-9.5502,35.33,-0.016,-0.016,0.28,0.25,0.014,38.01,60.62
2002-08-05,AAPL,0.2591071428571428,0.2625,0.2494642857142857,0.2498214285714285,36433.0,16.0829,30.36,-0.016,-0.016,0.28,0.25,0.013,11.11,35.87
2002-08-06,AAPL,0.25375,0.2719642857142857,0.2514285714285714,0.2632142857142857,48581.0,5.9023,45.06,-0.015,-0.016,0.28,0.25,0.014,50.0,33.04
2002-08-07,AAPL,0.2694642857142857,0.2742857142857143,0.25625,0.2683928571428571,59549.0,5.3892,49.83,-0.013,-0.014,0.28,0.25,0.015,68.83,43.31
2002-08-08,AAPL,0.26375,0.2746428571428571,0.26375,0.2732142857142857,40598.0,-5.8824,54.16,-0.011,-0.013,0.28,0.25,0.014,91.72,70.18
2002-08-09,AAPL,0.2723214285714285,0.2723214285714285,0.2633928571428571,0.2678571428571428,36735.0,-0.2,48.71,-0.01,-0.011,0.28,0.25,0.014,71.03,77.19
2002-08-12,AAPL,0.2660714285714285,0.2682142857142857,0.2623214285714285,0.2676785714285714,32101.0,-8.0053,48.52,-0.009,-0.01,0.28,0.25,0.013,72.34,78.36
2002-08-13,AAPL,0.2660714285714285,0.2716071428571429,0.2598214285714286,0.2605357142857142,48191.0,11.926,41.06,-0.009,-0.01,0.28,0.25,0.013,43.97,62.45
2002-08-14,AAPL,0.2619642857142857,0.2741071428571428,0.2596428571428571,0.2708928571428571,71265.0,8.7014,53.23,-0.007,-0.008,0.28,0.25,0.013,83.85,66.72
2002-08-15,AAPL,0.2723214285714285,0.28125,0.2680357142857142,0.27875,57514.0,3.8437,60.46,-0.005,-0.007,0.28,0.25,0.012,90.0,72.61
2002-08-16,AAPL,0.2758928571428571,0.2875,0.2728571428571428,0.2823214285714285,43790.0,3.2258,63.45,-0.003,-0.005,0.29,0.25,0.012,81.41,85.09
2002-08-19,AAPL,0.2817857142857142,0.2901785714285714,0.2807142857142857,0.2853571428571428,38671.0,-1.3141,66.01,-0.002,-0.003,0.29,0.26,0.011,84.21,85.21
2002-08-20,AAPL,0.2851785714285714,0.2873214285714285,0.2773214285714285,0.2841071428571428,33326.0,3.9598,63.86,-0.0,-0.002,0.29,0.26,0.011,80.12,81.91
2002-08-21,AAPL,0.2858928571428571,0.29,0.2758928571428571,0.2878571428571428,36148.0,-2.7916,67.55,0.001,-0.0,0.29,0.26,0.013,92.4,85.58
2002-08-22,AAPL,0.2892857142857142,0.2901785714285714,0.2796428571428571,0.2851785714285714,46127.0,-4.5085,62.26,0.001,0.0,0.3,0.26,0.012,83.63,85.38
2002-08-23,AAPL,0.2839285714285714,0.2844642857142857,0.2758928571428571,0.2808928571428571,29151.0,-3.8144,54.31,0.001,0.001,0.3,0.26,0.012,58.06,78.03
2002-08-26,AAPL,0.2848214285714285,0.2848214285714285,0.2707142857142857,0.2773214285714285,33923.0,-13.1359,48.32,0.001,0.001,0.3,0.26,0.012,33.94,58.54
2002-08-27,AAPL,0.2805357142857143,0.2810714285714286,0.2626785714285714,0.2651785714285714,46827.0,-3.0303,33.6,-0.001,-0.0,0.29,0.27,0.012,9.09,33.7
2002-08-28,AAPL,0.2642857142857143,0.2699999999999999,0.2616071428571428,0.2625,44281.0,0.0,31.16,-0.002,-0.001,0.3,0.26,0.012,3.13,15.39
2002-08-29,AAPL,0.2616071428571428,0.2692857142857143,0.2591071428571428,0.2625,29316.0,1.0204,31.16,-0.003,-0.002,0.3,0.26,0.012,10.92,7.71
2002-08-30,AAPL,0.2630357142857143,0.2703571428571428,0.2603571428571428,0.2633928571428571,34557.0,-14.2373,33.36,-0.004,-0.003,0.3,0.25,0.012,13.79,9.28
2002-09-03,AAPL,0.25875,0.2598214285714286,0.2508928571428571,0.2508928571428571,49453.0,9.1815,21.93,-0.006,-0.005,0.3,0.25,0.012,0.0,8.24
2002-09-04,AAPL,0.2535714285714285,0.2639285714285714,0.2530357142857143,0.2585714285714285,75118.0,-6.2155,37.32,-0.006,-0.005,0.29,0.24,0.012,22.63,12.14
2002-09-05,AAPL,0.2539285714285714,0.2564285714285714,0.2508928571428571,0.2532142857142857,40389.0,4.2313,32.16,-0.007,-0.006,0.29,0.24,0.011,7.69,10.11
2002-09-06,AAPL,0.2591071428571428,0.2616071428571428,0.2541071428571428,0.2567857142857143,32427.0,-0.2086,38.75,-0.007,-0.007,0.28,0.24,0.01,30.28,20.2
2002-09-09,AAPL,0.255,0.2594642857142857,0.2526785714285714,0.2566071428571428,28258.0,-0.8351,38.53,-0.007,-0.007,0.28,0.25,0.01,29.36,22.44
2002-09-10,AAPL,0.2573214285714286,0.25875,0.2521428571428571,0.2558928571428571,44548.0,-0.8374,37.54,-0.006,-0.006,0.27,0.25,0.009,25.69,28.44
2002-09-11,AAPL,0.2560714285714285,0.2607142857142857,0.2526785714285714,0.2551785714285714,36145.0,-3.1491,36.45,-0.006,-0.006,0.27,0.25,0.009,32.88,29.31
2002-09-12,AAPL,0.2535714285714285,0.2591071428571428,0.2521428571428571,0.2525,48184.0,0.6365,32.35,-0.006,-0.006,0.26,0.25,0.008,12.33,23.63
2002-09-13,AAPL,0.2523214285714286,0.2560714285714285,0.2508928571428571,0.2530357142857143,50527.0,6.9866,34.08,-0.006,-0.006,0.26,0.25,0.007,20.0,21.74
2002-09-16,AAPL,0.2525,0.2608928571428571,0.2521428571428571,0.2589285714285714,51186.0,6.2069,50.39,-0.005,-0.006,0.26,0.25,0.007,75.0,35.78
2002-09-17,AAPL,0.2601785714285714,0.2683928571428571,0.2601785714285714,0.2642857142857143,76428.0,4.4595,60.7,-0.004,-0.005,0.26,0.25,0.007,76.53,57.18
2002-09-18,AAPL,0.2623214285714285,0.2694642857142857,0.2592857142857143,0.2682142857142857,58686.0,-8.7883,66.63,-0.003,-0.004,0.27,0.25,0.008,93.27,81.6
2002-09-19,AAPL,0.2633928571428571,0.2642857142857143,0.2585714285714285,0.2603571428571428,36776.0,5.9671,49.27,-0.002,-0.003,0.27,0.25,0.008,50.96,73.59
2002-09-20,AAPL,0.2610714285714285,0.2667857142857143,0.2592857142857143,0.2655357142857142,62998.0,-0.4035,57.74,-0.002,-0.002,0.27,0.25,0.008,78.85,74.36
2002-09-23,AAPL,0.2635714285714285,0.2671428571428572,0.2580357142857142,0.2651785714285714,47091.0,-4.2424,56.97,-0.001,-0.002,0.27,0.25,0.009,76.92,68.91
2002-09-24,AAPL,0.2571428571428572,0.2646428571428571,0.2571428571428572,0.2614285714285714,44761.0,5.9426,49.02,-0.001,-0.001,0.27,0.25,0.009,53.61,69.79
2002-09-25,AAPL,0.2623214285714285,0.2708928571428571,0.2616071428571428,0.2666071428571429,45479.0,-4.6216,58.38,-0.0,-0.001,0.27,0.25,0.009,68.83,66.45
2002-09-26,AAPL,0.2696428571428571,0.27125,0.2598214285714286,0.2625,37258.0,0.4082,49.9,-0.0,-0.0,0.27,0.25,0.009,37.97,53.47
2002-09-27,AAPL,0.25875,0.2651785714285714,0.2585714285714285,0.2628571428571428,36813.0,-4.4837,50.63,-0.0,-0.0,0.27,0.26,0.009,40.51,49.1
2002-09-30,AAPL,0.2571428571428572,0.2601785714285714,0.2525,0.2589285714285714,42446.0,0.2069,42.68,-0.001,-0.001,0.27,0.26,0.009,34.29,37.59
2002-10-01,AAPL,0.2605357142857142,0.2607142857142857,0.25,0.2591071428571428,61147.0,-7.0296,43.15,-0.001,-0.001,0.27,0.26,0.009,42.86,39.22
2002-10-02,AAPL,0.2558928571428571,0.26125,0.2517857142857143,0.2530357142857143,40955.0,2.7523,32.5,-0.002,-0.001,0.27,0.25,0.009,14.29,30.48
2002-10-03,AAPL,0.2532142857142857,0.2607142857142857,0.2510714285714285,0.2553571428571429,38910.0,-5.6643,39.19,-0.002,-0.002,0.27,0.25,0.01,25.21,27.45
2002-10-04,AAPL,0.2564285714285714,0.2571428571428572,0.2498214285714285,0.2505357142857142,34076.0,-5.5595,31.6,-0.003,-0.002,0.27,0.25,0.009,3.33,14.28
2002-10-07,AAPL,0.2494642857142857,0.25375,0.2457142857142857,0.2458928571428571,43696.0,-1.9608,25.95,-0.004,-0.003,0.27,0.24,0.009,0.92,9.82
2002-10-08,AAPL,0.2482142857142857,0.2492857142857143,0.2385714285714285,0.2442857142857142,81008.0,-1.9737,24.2,-0.005,-0.004,0.27,0.24,0.009,25.2,9.82
2002-10-09,AAPL,0.2417857142857142,0.2473214285714285,0.2394642857142857,0.2426785714285714,63694.0,11.479,22.44,-0.005,-0.005,0.27,0.24,0.009,18.11,14.74
2002-10-10,AAPL,0.2433928571428571,0.2539285714285714,0.2425,0.2519642857142857,57424.0,8.5046,47.98,-0.005,-0.005,0.27,0.24,0.009,59.06,34.12
2002-10-11,AAPL,0.2544642857142857,0.2639285714285714,0.2517857142857143,0.2591071428571428,52621.0,5.3756,59.85,-0.003,-0.004,0.26,0.24,0.01,80.99,52.72
2002-10-14,AAPL,0.2598214285714286,0.2675,0.2578571428571428,0.26375,34715.0,7.9215,65.77,-0.002,-0.003,0.27,0.24,0.01,87.04,75.7
2002-10-15,AAPL,0.2717857142857143,0.2723214285714285,0.2639285714285714,0.2707142857142857,72414.0,-11.8734,72.79,-0.0,-0.001,0.27,0.24,0.01,95.24,87.76
2002-10-16,AAPL,0.2653571428571428,0.2701785714285714,0.2482142857142857,0.26,54933.0,-9.272,53.2,0.0,-0.001,0.27,0.24,0.012,63.49,81.92
2002-10-17,AAPL,0.25375,0.2567857142857143,0.2496428571428571,0.2519642857142857,83803.0,4.8901,43.06,-0.001,-0.001,0.27,0.24,0.012,38.04,65.59
2002-10-18,AAPL,0.25,0.25625,0.24875,0.2560714285714285,51482.0,4.6025,48.87,-0.001,-0.001,0.27,0.24,0.012,45.51,49.01
2002-10-21,AAPL,0.2546428571428571,0.26125,0.25,0.26,42593.0,2.8846,54.1,-0.0,-0.0,0.27,0.24,0.012,48.89,44.15
2002-10-22,AAPL,0.2583928571428571,0.2657142857142857,0.2546428571428571,0.2625,38955.0,3.6735,57.34,0.0,-0.0,0.27,0.24,0.012,59.26,51.22
2002-10-23,AAPL,0.26125,0.2675,0.2589285714285714,0.2657142857142857,37328.0,-3.8306,61.42,0.001,0.0,0.27,0.25,0.011,72.59,60.25
2002-10-24,AAPL,0.2682142857142857,0.2716071428571429,0.2598214285714286,0.2623214285714285,31205.0,14.9081,54.95,0.001,0.001,0.27,0.25,0.012,60.31,64.05
2002-10-25,AAPL,0.2623214285714285,0.2758928571428571,0.2605357142857142,0.2753571428571428,49834.0,3.6965,69.4,0.003,0.002,0.28,0.25,0.011,98.03,76.98
2002-10-28,AAPL,0.2776785714285714,0.2848214285714285,0.2723214285714285,0.27875,62375.0,-3.2671,72.12,0.004,0.003,0.28,0.25,0.011,83.17,80.5
2002-10-29,AAPL,0.2780357142857143,0.2835714285714286,0.2671428571428572,0.2757142857142857,46282.0,10.4922,66.0,0.005,0.004,0.28,0.25,0.012,73.85,85.02
2002-10-30,AAPL,0.2766071428571429,0.2923214285714285,0.2764285714285714,0.2853571428571428,48335.0,1.6896,74.13,0.006,0.005,0.29,0.25,0.013,81.52,79.51
2002-10-31,AAPL,0.2855357142857143,0.2935714285714286,0.2842857142857143,0.2869642857142857,52828.0,5.4138,75.28,0.007,0.006,0.29,0.25,0.013,80.93,78.77
2002-11-01,AAPL,0.2846428571428571,0.2946428571428571,0.28375,0.2921428571428571,33898.0,9.7188,78.82,0.009,0.007,0.3,0.25,0.013,92.82,85.09
2002-11-04,AAPL,0.2946428571428571,0.3103571428571428,0.2919642857142857,0.3016071428571428,67289.0,0.1776,83.77,0.01,0.009,0.3,0.25,0.014,82.44,85.4
2002-11-05,AAPL,0.2991071428571428,0.3028571428571429,0.2919642857142857,0.3017857142857142,37624.0,5.6805,83.86,0.011,0.01,0.31,0.26,0.014,80.17,85.14
2002-11-06,AAPL,0.305,0.3092857142857143,0.2982142857142857,0.3075,38641.0,-18.580005,86.45,0.013,0.011,0.32,0.26,0.013,93.39,85.33
2002-11-07,AAPL,0.3025,0.3053571428571429,0.2823214285714285,0.2857142857142857,60032.0,-3.0,50.44,0.011,0.011,0.31,0.27,0.015,27.37,66.98
2002-11-08,AAPL,0.2858928571428571,0.2892857142857142,0.2771428571428571,0.2828571428571428,33940.0,-12.8788,47.42,0.009,0.01,0.31,0.27,0.014,17.2,45.99
2002-11-11,AAPL,0.2810714285714286,0.28375,0.2699999999999999,0.2707142857142857,27317.0,9.4987,36.56,0.006,0.008,0.31,0.27,0.015,1.77,15.45
2002-11-12,AAPL,0.2735714285714286,0.2864285714285714,0.2728571428571428,0.2792857142857143,39963.0,-0.9591,46.62,0.005,0.007,0.31,0.27,0.015,23.01,13.99
2002-11-13,AAPL,0.2767857142857143,0.2869642857142857,0.2728571428571428,0.2783928571428571,41382.0,13.6626,45.74,0.004,0.005,0.31,0.26,0.015,21.36,15.38
2002-11-14,AAPL,0.2839285714285714,0.2930357142857143,0.2817857142857142,0.2910714285714286,25306.0,-6.4417,58.69,0.005,0.005,0.31,0.27,0.015,53.64,32.67
2002-11-15,AAPL,0.2898214285714285,0.29,0.2814285714285714,0.2848214285714285,28749.0,-5.6426,51.61,0.004,0.005,0.31,0.26,0.015,41.92,38.97
2002-11-18,AAPL,0.2891071428571429,0.2892857142857142,0.2771428571428571,0.2794642857142857,29389.0,-7.2843,46.05,0.003,0.004,0.31,0.26,0.013,41.09,45.55
2002-11-19,AAPL,0.2776785714285714,0.28125,0.2680357142857142,0.2726785714285714,37670.0,5.1081,39.73,0.002,0.003,0.3,0.26,0.013,18.57,33.86
2002-11-20,AAPL,0.2732142857142857,0.2803571428571428,0.2723214285714285,0.2773214285714285,37275.0,15.8403,45.68,0.001,0.002,0.29,0.27,0.013,37.14,32.27
2002-11-21,AAPL,0.2839285714285714,0.2935714285714286,0.28125,0.2919642857142857,74729.0,-6.2385,60.16,0.002,0.002,0.29,0.27,0.013,93.71,49.81
2002-11-22,AAPL,0.2873214285714285,0.2910714285714286,0.2839285714285714,0.2858928571428571,40689.0,-0.7495,53.29,0.003,0.002,0.3,0.27,0.012,69.93,66.93
2002-11-25,AAPL,0.28625,0.2882142857142857,0.2805357142857143,0.2851785714285714,35612.0,-10.5197,52.47,0.003,0.003,0.3,0.27,0.011,67.13,76.92
2002-11-26,AAPL,0.2830357142857143,0.2839285714285714,0.2726785714285714,0.2751785714285714,42904.0,6.035,41.9,0.001,0.002,0.3,0.27,0.011,27.97,55.01
2002-11-27,AAPL,0.2785714285714286,0.2832142857142857,0.2758928571428571,0.2807142857142857,51214.0,-4.1985,48.59,0.001,0.001,0.3,0.27,0.011,49.65,48.25
2002-11-29,AAPL,0.2819642857142857,0.2835714285714286,0.2751785714285714,0.2767857142857143,25613.0,-6.1935,44.36,0.0,0.001,0.29,0.27,0.01,21.01,32.88
2002-12-02,AAPL,0.2839285714285714,0.2875,0.2680357142857142,0.2710714285714286,71204.0,-0.3953,38.66,-0.001,-0.0,0.29,0.27,0.011,11.89,27.52
2002-12-03,AAPL,0.2714285714285714,0.2739285714285714,0.2696428571428571,0.2707142857142857,40691.0,-3.7599,38.3,-0.001,-0.001,0.29,0.26,0.01,11.63,14.84
2002-12-04,AAPL,0.2710714285714286,0.27125,0.2589285714285714,0.2673214285714286,58171.0,-6.8136,34.72,-0.002,-0.001,0.29,0.26,0.01,28.66,17.39
2002-12-05,AAPL,0.2683928571428571,0.2692857142857143,0.2594642857142857,0.26125,43464.0,6.5619,29.06,-0.004,-0.003,0.3,0.26,0.011,8.13,16.14
2002-12-06,AAPL,0.2616071428571428,0.27125,0.2592857142857143,0.2669642857142857,43814.0,-4.0134,39.83,-0.004,-0.003,0.29,0.26,0.011,28.13,21.64
2002-12-09,AAPL,0.2667857142857143,0.2669642857142857,0.2619642857142857,0.2633928571428571,42158.0,10.7797,35.86,-0.005,-0.004,0.29,0.26,0.01,15.62,17.29
2002-12-10,AAPL,0.2633928571428571,0.2758928571428571,0.2630357142857143,0.2728571428571428,55109.0,4.123,50.98,-0.004,-0.004,0.28,0.26,0.011,48.75,30.83
2002-12-11,AAPL,0.2732142857142857,0.2766071428571429,0.2692857142857143,0.2766071428571429,45268.0,-5.8102,55.79,-0.003,-0.004,0.28,0.26,0.009,100.0,54.79
